adstrd_code,adstrd_nm,brtc_nm,signgu_nm
48890310 ,봉산면,경상남도,합천군
48890320 ,묘산면,경상남도,합천군
48890330 ,가야면,경상남도,합천군
48890340 ,야로면,경상남도,합천군
48890350 ,율곡면,경상남도,합천군
48890360 ,초계면,경상남도,합천군
48890370 ,쌍책면,경상남도,합천군
48890380 ,덕곡면,경상남도,합천군
48890390 ,청덕면,경상남도,합천군
48890400 ,적중면,경상남도,합천군
48890410 ,대양면,경상남도,합천군
48890420 ,쌍백면,경상남도,합천군
48890430 ,삼가면,경상남도,합천군
48890440 ,가회면,경상남도,합천군
48890450 ,대병면,경상남도,합천군
48890460 ,용주면,경상남도,합천군
50110250 ,한림읍,제주특별자치도,제주시
50110253 ,애월읍,제주특별자치도,제주시
50110256 ,구좌읍,제주특별자치도,제주시
50110259 ,조천읍,제주특별자치도,제주시
50110310 ,한경면,제주특별자치도,제주시
50110320 ,추자면,제주특별자치도,제주시
50110330 ,우도면,제주특별자치도,제주시
50110510 ,일도1동,제주특별자치도,제주시
50110520 ,일도2동,제주특별자치도,제주시
50110530 ,이도1동,제주특별자치도,제주시
50110540 ,이도2동,제주특별자치도,제주시
50110550 ,삼도1동,제주특별자치도,제주시
50110560 ,삼도2동,제주특별자치도,제주시
50110570 ,용담1동,제주특별자치도,제주시
50110580 ,용담2동,제주특별자치도,제주시
50110590 ,건입동,제주특별자치도,제주시
50110600 ,화북동,제주특별자치도,제주시
50110610 ,삼양동,제주특별자치도,제주시
50110620 ,봉개동,제주특별자치도,제주시
50110630 ,아라동,제주특별자치도,제주시
50110640 ,오라동,제주특별자치도,제주시
50110650 ,연동,제주특별자치도,제주시
50110660 ,노형동,제주특별자치도,제주시
50110670 ,외도동,제주특별자치도,제주시
50110680 ,이호동,제주특별자치도,제주시
50110690 ,도두동,제주특별자치도,제주시
50130250 ,대정읍,제주특별자치도,서귀포시
50130253 ,남원읍,제주특별자치도,서귀포시
50130259 ,성산읍,제주특별자치도,서귀포시
50130310 ,안덕면,제주특별자치도,서귀포시
50130320 ,표선면,제주특별자치도,서귀포시
50130510 ,송산동,제주특별자치도,서귀포시
50130520 ,정방동,제주특별자치도,서귀포시
50130530 ,중앙동,제주특별자치도,서귀포시
50130540 ,천지동,제주특별자치도,서귀포시
50130550 ,효돈동,제주특별자치도,서귀포시
50130560 ,영천동,제주특별자치도,서귀포시
50130570 ,동홍동,제주특별자치도,서귀포시
50130580 ,서홍동,제주특별자치도,서귀포시
50130590 ,대륜동,제주특별자치도,서귀포시
50130600 ,대천동,제주특별자치도,서귀포시
50130610 ,중문동,제주특별자치도,서귀포시
50130620 ,예래동,제주특별자치도,서귀포시
